timestamp,cell_id,throughput_dl_mbps,throughput_ul_mbps,latency_ms,rsrp_dbm,sinr_db,connected_ues,prb_utilization_pct,handover_attempts,handover_success
2024-06-01T11:32:00Z,cell-003,200.9,37.6,12.8,-92,17.0,24,36.6,1,0
2024-06-01T11:32:00Z,cell-004,425.3,79.1,4.9,-72,32.4,5,33.4,1,0
2024-06-01T11:33:00Z,cell-001,313.9,63.2,5.8,-80,25.1,6,33.3,2,2
2024-06-01T11:33:00Z,cell-002,263.5,54.4,9.2,-82,20.9,12,34.6,0,0
2024-06-01T11:33:00Z,cell-003,212.6,38.8,11.7,-94,17.9,21,39.6,0,0
2024-06-01T11:33:00Z,cell-004,468.6,87.4,4.5,-68,32.3,2,39.4,1,1
2024-06-01T11:34:00Z,cell-001,288.2,57.3,5.8,-77,26.3,7,33.9,1,1
2024-06-01T11:34:00Z,cell-002,225.1,50.3,8.0,-88,23.2,11,32.3,0,0
2024-06-01T11:34:00Z,cell-003,210.0,35.6,11.6,-93,16.4,24,37.9,0,0
2024-06-01T11:34:00Z,cell-004,393.4,90.2,5.2,-71,31.5,2,31.4,0,0
2024-06-01T11:35:00Z,cell-001,286.8,68.4,6.2,-80,26.4,9,29.1,0,0
2024-06-01T11:35:00Z,cell-002,233.0,44.7,7.1,-85,22.5,12,31.2,0,0
2024-06-01T11:35:00Z,cell-003,216.3,40.5,10.1,-90,17.2,21,38.9,0,0
2024-06-01T11:35:00Z,cell-004,397.9,81.5,5.4,-71,31.6,6,34.2,0,0
2024-06-01T11:36:00Z,cell-001,341.9,61.6,7.1,-80,27.6,10,38.5,0,0
2024-06-01T11:36:00Z,cell-002,242.1,46.6,7.8,-83,22.3,11,33.4,1,1
2024-06-01T11:36:00Z,cell-003,184.8,35.5,11.7,-94,16.0,20,32.6,1,1
2024-06-01T11:36:00Z,cell-004,424.6,93.8,4.2,-69,30.5,2,31.6,0,0
2024-06-01T11:37:00Z,cell-001,326.6,68.1,5.9,-79,24.8,5,33.9,0,0
2024-06-01T11:37:00Z,cell-002,273.0,46.0,7.5,-86,20.7,12,40.0,2,2
2024-06-01T11:37:00Z,cell-003,211.7,34.5,12.8,-91,17.5,21,37.2,0,0
2024-06-01T11:37:00Z,cell-004,466.2,89.6,4.8,-73,31.1,7,34.9,0,0
2024-06-01T11:38:00Z,cell-001,310.6,62.1,7.0,-76,24.8,10,32.4,0,0
2024-06-01T11:38:00Z,cell-002,269.5,47.0,7.1,-87,22.1,17,36.1,0,0
2024-06-01T11:38:00Z,cell-003,208.8,40.6,12.3,-91,18.0,23,34.3,0,0
2024-06-01T11:38:00Z,cell-004,434.9,86.3,4.6,-70,31.0,4,35.1,0,0
2024-06-01T11:39:00Z,cell-001,330.6,68.5,7.1,-78,26.3,6,34.5,0,0
2024-06-01T11:39:00Z,cell-002,275.5,49.8,9.3,-86,21.2,13,36.8,0,0
2024-06-01T11:39:00Z,cell-003,185.2,33.8,11.3,-93,18.1,21,32.3,0,0
2024-06-01T11:39:00Z,cell-004,422.7,80.3,4.5,-69,30.3,7,31.5,2,2
2024-06-01T11:40:00Z,cell-001,287.6,60.6,6.2,-78,26.2,5,28.9,0,0
2024-06-01T11:40:00Z,cell-002,240.1,52.7,8.7,-87,21.3,13,31.5,1,1
2024-06-01T11:40:00Z,cell-003,200.0,35.8,12.2,-90,18.9,21,37.3,1,1
2024-06-01T11:40:00Z,cell-004,451.2,86.4,4.9,-72,31.3,8,39.0,2,2
2024-06-01T11:41:00Z,cell-001,299.5,65.3,6.9,-77,24.8,8,34.1,0,0
2024-06-01T11:41:00Z,cell-002,268.3,51.3,7.5,-86,20.8,14,39.4,0,0
2024-06-01T11:41:00Z,cell-003,209.3,38.0,11.8,-90,17.2,21,36.0,0,0
2024-06-01T11:41:00Z,cell-004,438.9,83.4,4.2,-72,32.1,8,32.5,0,0
2024-06-01T11:42:00Z,cell-001,343.0,70.4,7.0,-75,26.3,8,40.4,0,0
2024-06-01T11:42:00Z,cell-002,228.3,49.8,8.1,-85,20.8,13,29.3,0,0
2024-06-01T11:42:00Z,cell-003,197.5,35.1,9.8,-95,18.8,22,33.6,0,0
2024-06-01T11:42:00Z,cell-004,436.9,80.1,5.4,-74,29.2,5,34.5,3,3
2024-06-01T11:43:00Z,cell-001,311.5,70.2,6.2,-78,27.0,11,32.3,0,0
2024-06-01T11:43:00Z,cell-002,278.6,50.0,8.2,-85,22.4,16,38.4,0,0
2024-06-01T11:43:00Z,cell-003,203.0,35.7,10.7,-92,19.3,23,38.2,0,0
2024-06-01T11:43:00Z,cell-004,474.8,86.1,5.2,-70,30.2,7,40.0,0,0
2024-06-01T11:44:00Z,cell-001,295.4,65.8,6.7,-76,25.7,8,34.8,0,0
2024-06-01T11:44:00Z,cell-002,236.3,53.4,7.6,-86,23.8,16,33.0,1,1
2024-06-01T11:44:00Z,cell-003,217.4,37.2,12.2,-91,19.6,19,41.4,0,0
2024-06-01T11:44:00Z,cell-004,429.9,81.8,4.9,-69,30.3,5,31.7,1,1
2024-06-01T11:45:00Z,cell-001,312.3,59.3,5.9,-78,25.4,7,31.8,2,2
2024-06-01T11:45:00Z,cell-002,225.9,49.6,7.6,-84,21.9,14,29.2,1,1
2024-06-01T11:45:00Z,cell-003,179.0,36.1,11.4,-94,16.1,22,29.7,1,1
2024-06-01T11:45:00Z,cell-004,401.4,91.5,5.5,-72,30.8,6,30.6,1,1
2024-06-01T11:46:00Z,cell-001,336.6,70.1,6.6,-76,26.6,7,36.5,0,0
2024-06-01T11:46:00Z,cell-002,236.9,53.8,7.5,-86,20.8,11,32.4,3,3
2024-06-01T11:46:00Z,cell-003,184.7,41.5,12.3,-94,18.7,25,33.6,1,1
2024-06-01T11:46:00Z,cell-004,416.5,89.6,5.1,-71,32.3,6,32.9,0,0
2024-06-01T11:47:00Z,cell-001,282.8,66.4,5.8,-80,25.3,6,30.7,0,0
2024-06-01T11:47:00Z,cell-002,225.8,45.7,7.7,-84,21.5,15,31.4,4,4
2024-06-01T11:47:00Z,cell-003,201.3,35.7,9.9,-90,19.7,21,38.5,1,1
2024-06-01T11:47:00Z,cell-004,417.5,89.8,5.5,-68,31.8,4,36.5,1,1
2024-06-01T11:48:00Z,cell-001,316.1,64.2,7.3,-81,27.6,9,35.1,3,3
2024-06-01T11:48:00Z,cell-002,240.4,51.8,8.8,-84,23.6,15,30.9,0,0
2024-06-01T11:48:00Z,cell-003,204.7,35.6,12.1,-94,17.5,22,37.6,0,0
2024-06-01T11:48:00Z,cell-004,437.2,97.0,5.1,-70,32.0,4,36.7,0,0
2024-06-01T11:49:00Z,cell-001,285.8,70.4,7.8,-79,24.8,11,32.4,1,1
2024-06-01T11:49:00Z,cell-002,248.5,43.2,9.1,-86,21.3,11,37.2,0,0
2024-06-01T11:49:00Z,cell-003,182.5,38.4,12.3,-89,16.5,20,30.7,0,0
2024-06-01T11:49:00Z,cell-004,408.4,80.2,4.5,-72,31.9,4,33.3,3,3
2024-06-01T11:50:00Z,cell-001,354.6,61.8,6.6,-76,25.9,8,38.4,0,0
2024-06-01T11:50:00Z,cell-002,269.8,43.4,7.9,-83,23.3,17,35.0,2,2
2024-06-01T11:50:00Z,cell-003,182.6,36.9,10.6,-92,18.2,21,31.5,1,1
2024-06-01T11:50:00Z,cell-004,399.0,80.5,4.2,-73,30.9,6,33.5,0,0
2024-06-01T11:51:00Z,cell-001,338.6,62.2,6.4,-79,25.6,9,34.5,2,1
2024-06-01T11:51:00Z,cell-002,231.6,52.1,9.3,-87,23.7,17,34.6,1,1
2024-06-01T11:51:00Z,cell-003,207.3,39.4,12.7,-92,18.8,24,35.1,0,0
2024-06-01T11:51:00Z,cell-004,385.7,90.5,4.4,-72,31.8,6,30.8,1,1
2024-06-01T11:52:00Z,cell-001,346.2,56.5,7.4,-77,27.8,10,39.1,0,0
2024-06-01T11:52:00Z,cell-002,276.8,53.4,7.4,-82,20.3,14,37.0,0,0
2024-06-01T11:52:00Z,cell-003,188.9,37.2,12.6,-91,17.5,24,35.6,0,0
2024-06-01T11:52:00Z,cell-004,410.9,80.9,5.3,-69,32.3,7,31.9,3,3
2024-06-01T11:53:00Z,cell-001,335.1,64.4,7.1,-81,24.3,10,36.2,0,0
2024-06-01T11:53:00Z,cell-002,252.2,44.4,8.4,-87,21.9,12,33.1,0,0
2024-06-01T11:53:00Z,cell-003,217.1,37.2,11.7,-90,17.0,23,36.0,1,1
2024-06-01T11:53:00Z,cell-004,389.5,77.2,4.5,-73,29.5,5,32.4,0,0
2024-06-01T11:54:00Z,cell-001,326.3,71.5,6.0,-76,24.0,9,37.4,0,0
2024-06-01T11:54:00Z,cell-002,251.1,52.0,8.5,-82,21.1,13,34.1,2,1
2024-06-01T11:54:00Z,cell-003,205.8,36.9,9.8,-90,19.8,21,38.6,1,1
2024-06-01T11:54:00Z,cell-004,470.0,95.9,4.2,-69,30.6,2,40.0,0,0
2024-06-01T11:55:00Z,cell-001,329.1,66.4,6.7,-76,25.5,8,37.0,0,0
2024-06-01T11:55:00Z,cell-002,260.1,53.4,9.4,-82,21.3,16,35.1,0,0
2024-06-01T11:55:00Z,cell-003,178.1,37.3,12.8,-93,18.5,22,34.4,2,1
2024-06-01T11:55:00Z,cell-004,403.2,79.5,4.9,-70,30.2,6,34.2,1,1
2024-06-01T11:56:00Z,cell-001,345.5,71.6,7.8,-78,24.3,8,35.8,0,0
2024-06-01T11:56:00Z,cell-002,234.6,52.0,8.6,-84,21.0,11,30.2,4,4
2024-06-01T11:56:00Z,cell-003,192.5,36.0,12.0,-89,17.3,24,33.9,2,2
2024-06-01T11:56:00Z,cell-004,458.5,78.4,5.2,-73,31.1,8,35.2,0,0
2024-06-01T11:57:00Z,cell-001,351.5,67.7,7.3,-81,25.4,10,39.3,0,0
2024-06-01T11:57:00Z,cell-002,228.8,44.2,7.2,-83,20.9,16,32.3,0,0
2024-06-01T11:57:00Z,cell-003,189.1,36.9,12.1,-92,16.5,21,30.8,0,0
2024-06-01T11:57:00Z,cell-004,420.9,90.7,5.3,-68,30.3,6,34.8,0,0
2024-06-01T11:58:00Z,cell-001,305.9,68.9,6.4,-81,27.4,6,33.5,0,0
2024-06-01T11:58:00Z,cell-002,270.2,51.4,8.4,-87,22.7,13,37.5,1,1
2024-06-01T11:58:00Z,cell-003,204.2,35.4,10.6,-90,18.3,22,33.4,1,1
2024-06-01T11:58:00Z,cell-004,480.4,81.3,5.2,-70,32.4,8,40.3,2,2
2024-06-01T11:59:00Z,cell-001,351.7,58.8,5.8,-79,27.3,8,37.5,1,0
2024-06-01T11:59:00Z,cell-002,253.7,46.4,8.7,-83,21.6,12,36.4,0,0
2024-06-01T11:59:00Z,cell-003,215.4,33.9,12.8,-93,19.2,21,37.8,0,0
2024-06-01T11:59:00Z,cell-004,397.9,81.1,5.3,-70,30.2,7,32.9,0,0
2024-06-01T12:00:00Z,cell-001,347.5,62.1,7.8,-80,27.1,10,40.1,2,2
2024-06-01T12:00:00Z,cell-002,224.9,54.6,8.6,-82,20.7,15,30.8,0,0
2024-06-01T12:00:00Z,cell-003,193.1,36.2,11.6,-94,16.5,20,35.1,0,0
2024-06-01T12:00:00Z,cell-004,464.0,94.6,5.1,-69,31.6,4,38.1,0,0
2024-06-01T12:01:00Z,cell-001,330.9,70.3,6.2,-80,24.5,9,36.6,0,0
2024-06-01T12:01:00Z,cell-002,232.7,48.8,8.6,-84,23.2,14,31.1,0,0
2024-06-01T12:01:00Z,cell-003,199.8,37.1,12.0,-91,19.4,22,35.7,0,0
2024-06-01T12:01:00Z,cell-004,443.8,91.5,5.3,-71,31.1,2,37.2,0,0
2024-06-01T12:02:00Z,cell-001,335.0,56.4,6.7,-80,27.4,7,34.4,0,0
2024-06-01T12:02:00Z,cell-002,273.3,43.5,9.4,-87,22.2,15,36.7,3,3
2024-06-01T12:02:00Z,cell-003,186.0,33.9,12.8,-89,18.6,25,31.6,0,0
2024-06-01T12:02:00Z,cell-004,477.9,97.4,5.1,-71,30.3,6,36.7,0,0
2024-06-01T12:03:00Z,cell-001,304.6,69.1,7.7,-80,24.8,9,33.6,0,0
2024-06-01T12:03:00Z,cell-002,255.0,46.2,8.6,-84,21.7,12,34.8,0,0
2024-06-01T12:03:00Z,cell-003,199.7,34.1,12.1,-92,18.8,24,36.5,0,0
2024-06-01T12:03:00Z,cell-004,446.0,85.3,4.4,-70,32.3,8,35.5,0,0
2024-06-01T12:04:00Z,cell-001,290.0,64.7,5.9,-81,24.5,10,29.3,2,2
2024-06-01T12:04:00Z,cell-002,238.3,44.3,9.4,-87,23.2,12,32.4,0,0
2024-06-01T12:04:00Z,cell-003,188.8,40.9,11.3,-94,18.9,23,32.5,0,0
2024-06-01T12:04:00Z,cell-004,387.8,83.2,5.3,-72,29.4,3,30.3,1,0
2024-06-01T12:05:00Z,cell-001,346.9,63.6,6.0,-78,26.4,5,39.1,1,1
2024-06-01T12:05:00Z,cell-002,237.9,53.9,8.5,-87,22.3,13,34.3,0,0
2024-06-01T12:05:00Z,cell-003,221.1,40.7,11.3,-91,16.7,21,41.8,0,0
2024-06-01T12:05:00Z,cell-004,449.2,78.4,4.6,-68,29.9,8,35.0,0,0
2024-06-01T12:06:00Z,cell-001,294.3,57.2,7.3,-77,27.8,9,34.8,1,1
2024-06-01T12:06:00Z,cell-002,278.2,44.7,8.2,-82,22.7,16,41.6,2,2
2024-06-01T12:06:00Z,cell-003,217.5,40.2,12.0,-93,18.5,24,38.7,0,0
2024-06-01T12:06:00Z,cell-004,487.1,96.3,5.2,-70,32.7,2,39.8,3,3
2024-06-01T12:07:00Z,cell-001,298.9,57.5,7.5,-76,26.1,9,31.8,0,0
2024-06-01T12:07:00Z,cell-002,242.2,51.1,9.0,-87,23.9,17,35.2,0,0
2024-06-01T12:07:00Z,cell-003,209.3,38.6,10.3,-93,16.9,21,39.6,3,3
2024-06-01T12:07:00Z,cell-004,476.0,94.3,4.2,-69,32.7,2,39.0,0,0
2024-06-01T12:08:00Z,cell-001,295.9,61.8,6.0,-81,27.6,8,30.5,0,0
2024-06-01T12:08:00Z,cell-002,222.2,52.2,7.6,-86,23.7,14,30.2,0,0
2024-06-01T12:08:00Z,cell-003,179.4,37.4,12.5,-94,19.2,20,29.6,1,1
2024-06-01T12:08:00Z,cell-004,394.4,82.5,4.4,-69,31.8,5,33.2,2,2
2024-06-01T12:09:00Z,cell-001,332.7,60.4,6.6,-80,25.9,9,36.4,1,1
2024-06-01T12:09:00Z,cell-002,245.9,51.7,8.8,-83,23.1,17,33.5,0,0
2024-06-01T12:09:00Z,cell-003,198.0,40.4,10.4,-95,16.6,24,37.0,0,0
2024-06-01T12:09:00Z,cell-004,412.3,78.3,4.8,-74,30.9,6,31.1,0,0
